"ID1","COUNTY/CNTY_CD","ROUTE_NAME","LOCATION","VENDOR_ID/CVG_VLM_ID","YEAR","FAADT","AADT","MONTH","FAWDT","AWDT","TYPE","LinkID_Tag","Updated LinkID","ID","Daily_Counts","Screenline","Cutline"
933,"91","NC 54 (HILLSBOROUGH ST)","E OF SR 1664","9100007",2017,15306,15000,0,17344,17000,"CB","8409",8409,8409,17000,,
932,"91","NC 54","W OF SR 1657 MCNELL RD","9100468",2017,14639,15000,0,16588,17000,"CB","8407",8407,8407,17000,,
931,"WAKE","NC-54","W SR 1655","17-02571",,,,,,28000,,,8403,8403,28000,6,
930,"91","SR 3081 (RALEIGH RD)","W OF BOWDEN ST","9100033",2017,12243,12000,0,13873,14000,"CB","8401",8401,8401,14000,,
929,"91","SR 3060","W OF NC 54 CHAPEL HILL RD","9100929",2017,15935,16000,0,16219,16000,"CB","8399",8399,8399,16000,,
928,"91","WESTON PKWY","E OF NC 54","9100936",2017,9515,9500,0,9684,9700,"CB","8397",8397,8397,9700,,
927,"91","NC 54","N OF SR 1635","9103469",2017,12888,13000,0,13118,13000,"CB","8392",8392,8392,13000,,
926,"31","NC 54","S OF SR 1980","3100537",2017,24963,25000,0,25408,25000,"GF","8389",8389,8389,25000,,
925,"31","NC 54","S OF SR 1978","3100714",2017,21592,22000,0,21977,22000,"CB","8381",8381,8381,22000,,
924,"91","NC 54 (HILLSBOROUGH ST)","W OF SR 1664","9100010",2017,11505,12000,0,13037,13000,"CB","8376",8376,8376,13000,,
923,"91","GLEN EDEN DR","E OF BLUE RIDGE RD","9100524",2017,8334,8300,0,8482,8500,"CB","8369",8369,8369,8500,,
922,"91","NORTH HILLS DR","E OF LEAD MINE RD","9100432",2017,6913,6900,0,7036,7000,"CB","8367",8367,8367,7000,,
921,"91","SR 1820 (LEAD MINE RD)","N OF NORTH HILL DR","9100167",2017,21746,22000,0,24641,25000,"CB","8366",8366,8366,25000,,
920,"91","SR 1820 (LEAD MINE RD)","N OF SR 1822 MILLBROOK RD","9100162",2017,13433,13000,0,15222,15000,"CB","8365",8365,8365,15000,,
919,"91","SR 1822 (MILLBROOK RD)","W OF SR 1820","9100163",2017,13982,14000,0,15844,16000,"CB","8364",8364,8364,16000,,
918,"91","NC 50 (CREEDMOOR RD)","S OF SAWMILL RD","9100159",2017,30085,30000,0,34091,34000,"CB","8356",8356,8356,34000,,
917,"91","NC 50 (CREEDMOOR RD)","S OF STONEHENGE DR","9100904",2017,34422,34000,0,35035,35000,"CB","8355",8355,8355,35000,,
916,"WAKE","SR-1822","Millbrook Rd. just east of Creedmoor Rd.","17-10858",,,,,,17000,,,8354,8354,17000,,
915,"91","SR 1822 (MILLBROOK RD)","W OF NC 50 CREEDMOOR RD","9100438",2017,21931,22000,0,22322,22000,"CB","8352",8352,8352,22000,,
914,"91","SR 3009","N OF GLEN EDEN DR","9100960",2017,26431,26000,0,26902,27000,"CB","8351",8351,8351,27000,,
913,"91","GLEN EDEN DR","E OF EDWARDS MILL RD","9100959",2017,5780,5800,0,5883,5900,"CB","8350",8350,8350,5900,,
912,"91","SR 1664 (DURALEIGH RD)","N OF BLUE RIDGE","9100178",2017,23575,24000,0,26714,27000,"CB","8348",8348,8348,27000,,
911,"91","SR 1664 (DURALEIGH RD)","N OF EDWARDS MILL RD","9100177",2017,28430,28000,0,32215,32000,"CB","8347",8347,8347,32000,,
910,"91","SR 1319 (JONES FRANKLIN R","N OF I-440","9100062",2017,12966,13000,0,13197,13000,"CB","8337",8337,8337,13000,,
909,"91","SR 1319 (JONES FRANKLIN R","S OF CAPITAL CENTER DR","9100063",2017,14625,15000,0,14885,15000,"CB","8336",8336,8336,15000,,
908,"WAKE","SR-1319","Between I-40 and Crossroads Blvd.","17-02578",,,,,,19000,,,8333,8333,19000,6,
907,"91","SR 1152","S OF SR 1385","9100079",2017,20812,21000,0,21183,21000,"GF","8330",8330,8330,21000,,
906,"91","SR 1379","E OF SR 1300","9109680",2017,7284,7300,0,7414,7400,"CB","8329",8329,8329,7400,,
905,"91","SR 1379 (PENNY RD)","E OF SR 1152","9100746",2017,10868,11000,0,11062,11000,"CB","8326",8326,8326,11000,,
904,"91","SR 1152","S OF SR 1379","9100747",2017,13392,13000,0,13631,14000,"CB","8325",8325,8325,14000,,
903,"91","SR 1379 (PENNY RD)","S OF SR 1381","9100739",2017,4044,4000,0,4116,4100,"CB","8317",8317,8317,4100,,
902,"91","SR 1571 (GORMAN ST)","N OF I-40","9100636",2017,17204,17000,0,17510,18000,"CB","8311",8311,8311,18000,,
901,"91","SR 1321","W OF SR 1571","9109673",2017,15195,15000,0,17218,17000,"GF","8306",8306,8306,17000,,
900,"91","SR 3007 (HILLSBOROUGH ST)","E OF GORMAN ST","9100196",2017,19582,20000,0,22189,22000,"CB","8301",8301,8301,22000,,
899,"91","GORMAN ST","S OF  SR 3007 HILLSBOROUGH  ST","9100896",2017,14234,14000,0,14488,14000,"CB","8299",8299,8299,14000,,
898,"91","SR 1728","E OF RIDGE RD","9100531",2017,37214,37000,0,42169,42000,"GF","8298",8298,8298,42000,,
897,"91","FAIRCLOTH ST","N OF RUFFIN ST","9100533",2017,9927,9900,0,10104,10000,"CB","8297",8297,8297,10000,,
896,"91","DIXIE TRL","N OF SR 3007 HILLSBOROUGH ST","9100197",2017,4988,5000,0,5077,5100,"CB","8296",8296,8296,5100,,
895,"91","DIXIE TRL","N OF SR 1728 WADE AVE","9100190",2017,5429,5400,0,5526,5500,"CB","8294",8294,8294,5500,,
894,"91","DIXIE TRL","S OF SR 1728 WADE AVE","9100192",2017,5416,5400,0,5512,5500,"CB","8293",8293,8293,5500,,
893,"91","SR 1728 (WADE AVE)","W OF DUPLIN RD","9100525",2017,41739,42000,0,47296,47000,"CB","8292",8292,8292,47000,,
892,"91","SR 1728 (WADE AVE)","W OF DIXIE TRL","9100191",2017,36963,37000,0,41884,42000,"CB","8291",8291,8291,42000,,
891,"91","DIXIE TRL","S OF DARIEN DR","9100548",2017,5431,5400,0,5528,5500,"CB","8290",8290,8290,5500,,
890,"91","LAKE BOONE TRL","W OF DIXIE TR","9100185",2017,7862,7900,0,8002,8000,"CB","8289",8289,8289,8000,,
889,"91","LAKE BOONE TR","E OF BLUERIDGE RD","9100455",2017,19070,19000,0,19410,19000,"CB","8286",8286,8286,19000,,
888,"91","SR 1655 (TRENTON RD)","W OF REEDY CREEK","9100174",2017,2359,2400,0,2401,2400,"GF","8282",8282,8282,2400,,
887,"WAKE","SR-1655","S OF I-40","17-02569",,,,,,2600,,,8280,8280,2600,6,
886,"91","SR 1655 (TRINITY RD)","N OF SR 1723","9100021",2017,9411,9400,0,9579,9600,"CB","8279",8279,8279,9600,,
885,"91","NC 54 (CHAPEL HILL RD)","W OF TRINITY RD","9100465",2017,26811,27000,0,30381,30000,"CB","8278",8278,8278,30000,,
884,"91","SR 5808 (E CHATHAM ST)","W OF SR 1655 TRINITY RD","9100466",2017,15046,15000,0,17049,17000,"CB","8275",8275,8275,17000,,
883,"WAKE","SR-1011","E SR 1655","17-02572",,,,,,18000,,,8272,8272,18000,6,
882,"91","SR 5039 (JONES FRANKLIN R","S OF SR 1012 WESTERN BLVD","9100475",2017,8713,8700,0,8868,8900,"CB","8267",8267,8267,8900,,
881,"91","SR 1012 (WESTERN BLVD)","E OF CARLTON DR","9100441",2017,41054,41000,0,46520,47000,"CB","8258",8258,8258,47000,,
880,"91","SR 1012 (WESTERN BLVD)","W of NAZARETH ST","9100085",2017,41781,42000,0,47344,47000,"CB","8255",8255,8255,47000,,
879,"91","SR 1012 (WESTERN BLVD)","W OF HUNT DR","9100300",2017,29288,29000,0,33188,33000,"CB","8251",8251,8251,33000,,
878,"91","SR 1012 (WESTERN BLVD)","W OF ASHE AVE","9100482",2017,33904,34000,0,38418,38000,"CB","8250",8250,8250,38000,,
877,"91","SR 4363 (ML KING JR BLVD)","W OF SR 2542 ROCK QUARRY RD","9100918",2017,23077,23000,0,23488,23000,"CB","8242",8242,8242,23000,,
876,"91","SR 1007","E OF ROSE LN","9109650",2017,20024,20000,0,22690,23000,"CB","8240",8240,8240,23000,,
875,"91","POOLE RD","E OF KING CHARLES","9100219",2017,7171,7200,0,8126,8100,"CB","8239",8239,8239,8100,,
874,"91","SR 1007 (POOLE RD)","W OF I-440/US 64","9100919",2017,26642,27000,0,27117,27000,"CB","8237",8237,8237,27000,,
873,"91","SALISBURY ST","S OF SR 4687 SOUTH ST","9100322",2017,4907,4900,0,5560,5600,"CB","8231",8231,8231,5600,,
872,"91","SR 2298 (EDENTON ST)","W OF SALISBURY ST","9100346",2017,8520,8500,0,9654,9700,"CB","8228",8228,8228,9700,,
871,"91","SALISBURY ST","S OF PEACE ST","9100380",2017,3896,3900,0,4415,4400,"CB","8226",8226,8226,4400,,
870,"91","PEACE ST","E OF HALIFAX ST","9109625",2017,13794,14000,0,15631,16000,"CB","8223",8223,8223,16000,,
869,"91","PEACE ST","W OF SALISBURY ST","9109624",2017,22070,22000,0,25008,25000,"CB","8221",8221,8221,25000,,
868,"91","WILMINGTON ST","S OF PEACE ST","9100381",2017,5892,5900,0,6676,6700,"CB","8219",8219,8219,6700,,
867,"WAKE","SR-2298","Edenton St. just west of Wilmington St.","17-10903",,,,,,9700,,,8217,8217,9700,,
866,"91","SR 5809","W OF SR 3670","9109415",2017,8666,8700,0,9820,9800,"CB","8215",8215,8215,9800,,
865,"91","WILMINGTON ST","S OF SR 4687 SOUTH ST","9100326",2017,5954,6000,0,6747,6700,"CB","8212",8212,8212,6700,,
864,"91","WILMINGTON ST","S OF SR 4363","9100577",2017,10218,10000,0,11578,12000,"GF","8211",8211,8211,12000,,
863,"91","SR 2538 (MECHANICAL RD)","E OF US 401","9100406",2017,13690,14000,0,15513,16000,"GF","8204",8204,8204,16000,,
862,"91","SR 2539","E OF US 70/NC 50","9100106",2017,3672,3700,0,3737,3700,"GF","8201",8201,8201,3700,,
861,"91","SR 1004","E OF SR 2562 NEW RAND RD","9100128",2017,12705,13000,0,12931,13000,"GF","8192",8192,8192,13000,,
860,"91","SR 1004","E OF SR 2564","9100126",2017,11845,12000,0,12056,12000,"CB","8191",8191,8191,12000,,
859,"91","SR 2564","N OF SR 1004","9100124",2017,4705,4700,0,4789,4800,"CB","8190",8190,8190,4800,,
858,"91","SR 2711 (BUFFALOE RD)","S OF SR 2713 VANDORA SPRINGS RD","9100734",2017,3423,3400,0,3484,3500,"CB","8177",8177,8177,3500,,
857,"91","SR 1006","N OF SR 2711","9100145",2017,10707,11000,0,10898,11000,"CB","8175",8175,8175,11000,,
856,"91","SR 2711","E OF SR 1006","9100146",2017,8029,8000,0,8172,8200,"CB","8174",8174,8174,8200,,
855,"91","SR 2720 (GROVEMONT RD)","E OF SR 1006","9100545",2017,3704,3700,0,3770,3800,"CB","8171",8171,8171,3800,,
854,"91","SR 1152 (HOLLY SPRINGS RD","S OF SR 1319","9103406",2017,19717,20000,0,20068,20000,"CB","8168",8168,8168,20000,,
853,"91","CARY PKWY","N OF CHATHAM ST","9100956",2017,27361,27000,0,27848,28000,"CB","8161",8161,8161,28000,,
852,"91","CHATHAM ST","E OF CARY PKWY","9100955",2017,5114,5100,0,5205,5200,"CB","8159",8159,8159,5200,,
851,"91","SR 3977 (CARY PKWY)","S OF SR 1615 HIGH HOUSE RD","9100928",2017,22127,22000,0,22521,23000,"CB","8158",8158,8158,23000,,
850,"91","SR 1656 (TRINITY RD)","W OF SR 1664","9100009",2017,6354,6400,0,6467,6500,"CB","8146",8146,8146,6500,,
849,"91","SR 1011 (CHATHAM ST)","W OF SR 1650 REEDY CREEK RD","9100030",2017,11664,12000,0,13217,13000,"CB","8143",8143,8143,13000,,
848,"91","SR 1011 (CHATHAM ST)","S OF W CIRCLE DR","9100031",2017,8035,8000,0,9105,9100,"CB","8142",8142,8142,9100,,
847,"91","SR 1011 (W CHATHAM ST)","W OF DIXON AVE","9100039",2017,14618,15000,0,16564,17000,"CB","8138",8138,8138,17000,,
846,"91","CHATHAM ST","W OF SR 1616 OLD APEX RD","9100954",2017,4825,4800,0,4911,4900,"CB","8135",8135,8135,4900,,
845,"91","CARY PKWY","S OF SR 1011 OLD APEX RD","9100887",2017,25016,25000,0,25462,25000,"CB","8130",8130,8130,25000,,
844,"91","SR 1011 (OLD APEX RD)","W OF CARY PKWY","9103443",2017,15408,15000,0,15682,16000,"CB","8127",8127,8127,16000,,
843,"91","SR 1011 (SALEM ST)","W OF SR 1203","9100771",2017,9476,9500,0,9645,9600,"CB","8126",8126,8126,9600,,
842,"91","LAKE PINE DR","N OF CARY PKWY","9100885",2017,4972,5000,0,5061,5100,"CB","8122",8122,8122,5100,,
841,"91","CARY PKWY","W OF SR 1521","9100886",2017,24536,25000,0,24973,25000,"CB","8121",8121,8121,25000,,
840,"91","SR 1521","S OF CARY PKWY","9100884",2017,11691,12000,0,11899,12000,"CB","8120",8120,8120,12000,,
839,"91","SR 1615 (HIGH HOUSE RD)","N OF CARY PKWY","9103424",2017,27520,28000,0,28010,28000,"CB","8109",8109,8109,28000,,
838,"31","I-40","FROM EXIT 280 TO EXIT 281","3100547",2017,176631,177000,0,188227,188000,"CB","8082",8082,8082,94000,,
837,"91","I-440","FROM EXIT 15 TO EXIT I-40","9100629",2017,99163,99000,0,105673,106000,"CB","3885",8035,8035,53000,,
836,"91","I-440","FROM EXIT 14 TO EXIT 15","9100417",2017,103391,103000,0,110179,110000,"CB","31641",8028,8028,55000,,
835,"91","I-440","FROM EXIT 11 TO EXIT 12","9100282",2017,114052,114000,0,121540,122000,"CB","56147",8023,8023,61000,,
834,"91","I-440","FROM EXIT 8 TO EXIT 10","9100208",2017,133255,133000,0,142003,142000,"CB","3865",8015,8015,71000,,
833,"91","I-440","FROM EXIT 7 TO EXIT 8","9100169",2017,146613,147000,0,156238,156000,"CB","3859",8011,8011,78000,,
832,"91","I-440","FROM EXIT 4 TO EXIT 5","9100186",2017,117695,118000,0,125422,125000,"CB","4393",8006,8006,62500,,
831,"91","I-440","FROM EXIT 3 TO EXIT 4","9102234",2017,89075,89000,0,94923,95000,"CB","4328",8003,8003,47500,,
829,"91","US 1","FROM EXIT 96 TO EXIT 98","9100074",2017,59036,59000,0,66896,67000,"CB","3825",7985,7985,33500,,
828,"91","US 1","FROM EXIT 95 TO EXIT 96","9100760",2017,56639,57000,0,57648,58000,"CB","3822",7983,7983,29000,,
827,"91","SR 1010","E OF ELM ST","9100768",2017,5599,5600,0,5699,5700,"CB","7966",7966,7966,5700,,
826,"91","SR 1160","W OF NC 55","9100777",2017,7238,7200,0,7367,7400,"CB","7956",7956,7956,7400,,
825,"91","SR 1010","W OF SR 1306","9100767",2017,6599,6600,0,6717,6700,"CB","7949",7949,7949,6700,,
824,"91","SR 1010","E OF SR 1306","9100763",2017,18872,19000,0,19208,19000,"CB","7947",7947,7947,19000,,
823,"91","SR 1152","N OF SR 1010","9102216",2017,13323,13000,0,13560,14000,"CB","7939",7939,7939,14000,,
822,"91","SR 1152","S OF SR 1010","9100748",2017,12121,12000,0,12337,12000,"CB","7938",7938,7938,12000,,
821,"91","SR 1386","N OF SR 1390","9104085",2017,5125,5100,0,5216,5200,"CB","7933",7933,7933,5200,,
820,"91","SR 1300","N OF SR 1010","9100752",2017,23457,23000,0,23875,24000,"CB","7926",7926,7926,24000,,
819,"91","SR 1010","E OF SR 1300","9100751",2017,16670,17000,0,16967,17000,"CB","7925",7925,7925,17000,,
818,"91","SR 1300","S OF SR 1010","9100750",2017,21354,21000,0,21734,22000,"CB","7924",7924,7924,22000,,
817,"91","SR 1379","W OF SR 1300","9100754",2017,9862,9900,0,10038,10000,"CB","7922",7922,7922,10000,,
816,"91","SR 1300 (KILDAIRE FARM)","N OF LOCHMERE DR","9100078",2017,27683,28000,0,28176,28000,"CB","7918",7918,7918,28000,,
815,"WAKE","US-1","US 1-64 S of Cary Parkway","17-10885",,,,,,125000,,,7914,7914,62500,,
814,"91","SR 1300 (KILDAIRE FARM RD","S OF SR 3977 CARY PKWY","9100882",2017,28850,29000,0,29364,29000,"CB","7913",7913,7913,29000,,
813,"91","CARY PKWY","W OF SR 1300 KILDAIRE FARM RD","9100883",2017,25580,26000,0,26036,26000,"CB","7912",7912,7912,26000,,
812,"91","SR 1497 (WALNUT ST)","E OF SR 1300","9100049",2017,8728,8700,0,8883,8900,"CB","7907",7907,7907,8900,,
811,"91","SR 1300 (KILDAIRE FARM RD","S OF BYRUM ST","9100543",2017,13955,14000,0,14204,14000,"CB","7906",7906,7906,14000,,
810,"91","N HARRISON AVE","N OF W CHATHAM ST","9100041",2017,16245,16000,0,16534,17000,"CB","7904",7904,7904,17000,,
809,"91","W CHATHAM ST","W OF S ACADEMY ST","9100044",2017,10835,11000,0,12278,12000,"CB","7903",7903,7903,12000,,
808,"91","SR 3081","W OF CEDAR ST","9100035",2017,12696,13000,0,14386,14000,"CB","7902",7902,7902,14000,,
807,"91","SR 3112 (CARY PKWY)","W OF SR 1652 HARRISON AVE","9100939",2017,10777,11000,0,10969,11000,"CB","7899",7899,7899,11000,,
806,"91","SR 1652 (HARRISON AVE)","S OF SR 3005 RICHARD DR","9100005",2017,26827,27000,0,27305,27000,"CB","7897",7897,7897,27000,,
805,"WAKE","SR-1652","Harrison Ave. just south of I-40","17-02568",,,,,,40000,,,7894,7894,40000,6,
804,"91","SR 1652 (HARRISON AVE)","S OF NC 54 MAYNARD RD","9100461",2017,15239,15000,0,15510,16000,"CB","7891",7891,7891,16000,,
803,"91","NC 54 (MAYNARD RD)","E OF SR 1652 HARRISON AVE","9100460",2017,18685,19000,0,19018,19000,"CB","7890",7890,7890,19000,,
802,"91","SR 1415 (MAYNARD RD)","S OF SR 3081 CHAPEL HILL RD","9100907",2017,19099,19000,0,19439,19000,"CB","7886",7886,7886,19000,,
801,"91","SR 5808 (CHATHAM ST)","E OF SR 1415 MAYNARD RD","9100464",2017,14735,15000,0,16697,17000,"CB","7882",7882,7882,17000,,
800,"91","SR 1415 (MAYNARD RD)","N OF CARY TOWN BLVD","9100970",2017,19580,20000,0,22187,22000,"CB","7878",7878,7878,22000,,
799,"91","SR 1415 (MAYNARD RD)","N OF SR 1313 WALNUT ST","9100055",2017,18537,19000,0,21005,21000,"CB","7876",7876,7876,21000,,
798,"91","SR 1313 (WALNUT ST)","N OF SR 1415 MAYNARD RD","9100050",2017,8051,8100,0,9123,9100,"CB","7874",7874,7874,9100,,
797,"91","SR 1415 (MAYNARD RD)","E OF SR 1300 KILDAIRE FARM RD","9100054",2017,16163,16000,0,18315,18000,"CB","7868",7868,7868,18000,,
796,"91","SR 1300 (KILDAIRE FARM RD","N OF SR 1415 MAYNARD RD","9100053",2017,16180,16000,0,16468,16000,"GF","7867",7867,7867,16000,,
795,"91","SR 1415 (MAYNARD RD)","W OF SR 1300 KILDAIRE FARM RD","9100052",2017,18688,19000,0,21176,21000,"CB","7866",7866,7866,21000,,
794,"91","SR 1300 (KILDAIRE FARM RD","S OF SR 1415 MAYNARD RD","9100061",2017,27196,27000,0,27680,28000,"CB","7865",7865,7865,28000,,
793,"91","SR 1011 (CHATHAM ST)","S OF SR 1415 MAYNARD RD","9100048",2017,7031,7000,0,7156,7200,"CB","7861",7861,7861,7200,,
792,"91","SR 1415 (MAYNARD RD)","E OF SR 1011 CHATHAM ST","9100047",2017,21382,21000,0,21763,22000,"CB","7860",7860,7860,22000,,
791,"91","SR 1616","N OF CASTALIA DR","9109678",2017,5186,5200,0,5278,5300,"CB","7858",7858,7858,5300,,
790,"91","N W MAYNARD RD","S OF SR 1615 HIGH HOUSE RD","9100942",2017,19784,20000,0,20136,20000,"CB","7854",7854,7854,20000,,
789,"91","SR 3073 (MAYNARD RD)","S OF NC 54 CHAPEL HILL RD","9100941",2017,23138,23000,0,23550,24000,"CB","7853",7853,7853,24000,,
788,"91","NC 54 (CHAPEL HILL RD)","W OF SR 3073 MAYNARD RD","9100038",2017,15745,16000,0,17841,18000,"CB","7851",7851,7851,18000,,
787,"91","SR 1653 (EVANS RD)","N OF MAYNARD RD","9100940",2017,10684,11000,0,10874,11000,"GF","7848",7848,7848,11000,,
786,"91","EVANS RD","S OF CARY PKWY","9100938",2017,10080,10000,0,10260,10000,"CB","7846",7846,7846,10000,,
785,"91","CARY PKWY","E OF SR 1653","9100937",2017,10650,11000,0,10840,11000,"CB","7844",7844,7844,11000,,
784,"91","SR 3090 (WESTON PKWY)","E OF SR 3084 EVANS RD","9100933",2017,16181,16000,0,16469,16000,"GF","7841",7841,7841,16000,,
783,"91","SR 3084 (EVANS RD)","S OF SR 3090  WESTON PKWY","9100935",2017,12808,13000,0,13036,13000,"GF","7840",7840,7840,13000,,
782,"31","SR 1999","S OF SR 1121","3100552",2017,12903,13000,0,13133,13000,"CB","7818",7818,7818,13000,,
781,"91","SR 1613 (DAVIS DR)","N OF SR 1639","9102223",2017,26869,27000,0,27348,27000,"CB","7808",7808,7808,27000,,
780,"91","SR 1613 (DAVIS DR)","S OF SR 1635 KOPPERS RD","9100802",2017,26522,27000,0,26994,27000,"CB","7801",7801,7801,27000,,
779,"WAKE","SR-1613","S SR 3014","17-02554",,,,,,29000,,,7798,7798,29000,,
778,"91","SR 1615","E OF SR 1613","9100788",2017,27610,28000,0,28102,28000,"CB","7795",7795,7795,28000,,
777,"91","SR 1011 (N SALEM ST)","N OF HUNTER ST","9100769",2017,9255,9300,0,9420,9400,"CB","7790",7790,7790,9400,,
776,"18","SR 1750","E OF SR 1008","1801741",2017,838,840,0,853,850,"GF","7769",7769,7769,850,,
775,"91","SR 1011","W OF SR 1127","9104555",2017,3048,3000,0,3102,3100,"CB","7767",7767,7767,3100,,
774,"91","SR 1160","E OF SR 1141","9104550",2017,2175,2200,0,2214,2200,"CB","7762",7762,7762,2200,,
773,"18","NC 751","S OF SR 1752","1800066",2017,9206,9200,0,9370,9400,"CB","7755",7755,7755,9400,,
772,"31","SR 1107","E OF SR 1110","3102721",2017,9363,9400,0,9530,9500,"CB","7742",7742,7742,9500,,
771,"31","SR 1107","W OF NC 751","3102724",2017,9494,9500,0,9663,9700,"CB","7741",7741,7741,9700,,
770,"31","SR 1109","S OF SR 1110","3100506",2017,10526,11000,0,10713,11000,"CB","7740",7740,7740,11000,,
769,"31","SR 1110","E OF SR 1109","3100505",2017,14003,14000,0,14252,14000,"CB","7737",7737,7737,14000,,
768,"WAKE","SR-1613","Between Morrisville Carpenter Rd and Holly Creek Rd","17-02553",,,,,,28000,,,7722,7722,28000,10,
767,"91","SR 3014 (MORRISVILLE CARP","E OF SR 1613 DAVIS DR","9100796",2017,16722,17000,0,17020,17000,"CB","7721",7721,7721,17000,,
766,"WAKE",,"Between Morrisville Carpenter Rd and Ashe St","17-02558",,,,,,3500,,,7717,7717,3500,10,
765,"WAKE","SR-3084","Between Aviation Pkwy and Weston Pkwy","17-02567",,,,,,18000,,,7708,7708,18000,10,
764,"WAKE","SR-1002","S I-40","17-02566",,,,,,28000,,,7707,7707,28000,6,
763,"91","SR 1647","S OF US 70","9100832",2017,8862,8900,0,9020,9000,"GF","7692",7692,7692,9000,,
762,"91","US 70 (GLENWOOD AVE)","E OF NC 50 CREEDMOOR RD","9100435",2017,51566,52000,0,58432,58000,"CB","17343",7681,7681,29000,,
760,"91","GLENWOOD AVE","S OF JONES ST","9100593",2017,6730,6700,0,6850,6900,"CB","7648",7648,7648,6900,,
759,"91","SR 5809 (MORGAN ST)","W OF WEST ST","9100310",2017,6843,6800,0,7754,7800,"CB","7647",7647,7647,7800,,
758,"91","GLENWOOD AVE","N OF SR 5809","9109632",2017,6807,6800,0,6928,6900,"CB","7646",7646,7646,6900,,
757,"91","SR 1009 (LAKE WHEELER RD)","E OF HAMMELL DR","9100304",2017,7275,7300,0,8244,8200,"CB","7645",7645,7645,8200,,
756,"91","SR 1428 (SOUTH SAUNDERS S","S OF SR 1009 LAKE WHEELER RD","9100305",2017,3678,3700,0,4168,4200,"CB","7644",7644,7644,4200,,
755,"91","SR 1009 (SOUTH SAUNDERS S","N OF SR 1009 LAKE WHEELER RD","9100601",2017,10279,10000,0,10462,10000,"CB","7643",7643,7643,10000,,
754,"91","SR 1371 (LAKE WHEELER RD)","N OF SR 1379","9100091",2017,14826,15000,0,15090,15000,"CB","7640",7640,7640,15000,,
753,"91","SR 1371 (LAKE WHEELER RD)","S OF SR 1379","9100740",2017,14411,14000,0,14668,15000,"CB","7639",7639,7639,15000,,
752,"91","SR 1379","W OF SR 1371","9109405",2017,7110,7100,0,7237,7200,"CB","7638",7638,7638,7200,,
751,"91","SR 1375 (LAKE WHEELER RD)","S OF SR 1371","9100738",2017,12785,13000,0,13013,13000,"CB","7633",7633,7633,13000,,
750,"91","SR 1375 (SIMPKINS RD)","W OF US 401","9100736",2017,5108,5100,0,5199,5200,"GF","7626",7626,7626,5200,,
749,"91","US 70-401 (SOUTH SAUNDERS","N OF I-40","9100486",2017,43516,44000,0,49310,49000,"CB","7613",7613,7613,49000,,
748,"91","SR 4687 (SOUTH ST)","E OF MCDOWELL ST","9100320",2017,3395,3400,0,3847,3800,"CB","7605",7605,7605,3800,,
747,"91","SR 5809","W OF SALISBURY ST","9109418",2017,6421,6400,0,7276,7300,"CB","7603",7603,7603,7300,,
746,"91","US 70-401/NC 50 (MCDOWELL","N OF SR 5809","9100273",2017,21074,21000,0,23880,24000,"CB","7602",7602,7602,24000,,
745,"91","US 70-401 (MCDOWELL ST)","S OF JONES ST","9100344",2017,22612,23000,0,25623,26000,"CB","7599",7599,7599,26000,,
744,"91","US 70-401 (CAPITAL BLVD)","S OF PEACE ST","9100362",2017,50527,51000,0,57254,57000,"GF","7595",7595,7595,57000,,
743,"91","US 401 (CAPITAL BLVD)","W OF SR 2000 WAKE FOREST RD","9100367",2017,55651,56000,0,63061,63000,"CB","7590",7590,7590,63000,,
742,"91","SR 2000 (WAKE FOREST RD)","N OF FOREST RIDGE RD","9100274",2017,48225,48000,0,54646,55000,"CB","7577",7577,7577,55000,,
741,"91","HARDIMONT RD","E OF WINGATE DR","9100503",2017,5546,5500,0,5645,5600,"CB","7576",7576,7576,5600,,
